county,year,Anteil_Bruttowertschöpfung_Primärer_Sektor_inkar,Anteil_Bruttowertschöpfung_Sekundärer_Sektor_inkar,Anteil_Bruttowertschöpfung_Tertiärer_Sektor_inkar,Ausgaben_für_Sachinvestitionen_inkar,Auslandsumsatz_im_Bergbau_u._Verarb._Gewerbe_inkar,Ausländeranteil_inkar,Beschäftigte_Pimärer_Sektor_inkar,Beschäftigte_Sekundärer_Sektor_inkar,Beschäftigte_Tertiärer_Sektor_inkar,Beschäftigte_am_AO_mit_Berufsabschluss_inkar,Beschäftigte_am_AO_mit_akademischem_Berufsabschluss_inkar,Beschäftigte_am_AO_ohne_Berufsabschluss_inkar,Beschäftigte_am_WO_mit_Berufsabschluss_inkar,Beschäftigte_am_WO_mit_akademischen_Abschluss_inkar,Beschäftigte_am_WO_ohne_Berufsabschluss_inkar,Beschäftigte_im_Handwerk_inkar,Beschäftigte_in_IT-_und_naturwissenschaftlichen_Dienstleistungsberufen_inkar,Beschäftigte_in_Kreativbranchen_inkar,Beschäftigte_in_unternehmensbezogenen_Dienstleistungen_inkar,Beschäftigte_in_wissensintensiven_Industrien_inkar,Beschäftigte_mit_Anforderungsniveau_Experte_inkar,Beschäftigte_mit_Anforderungsniveau_Fachkraft_inkar,Beschäftigte_mit_Anforderungsniveau_Helfer_inkar,Beschäftigte_mit_Anforderungsniveau_Spezialist_inkar,Bruttoinlandsprodukt_in_1000_Euro_inkar,Bruttoinlandsprodukt_je_Einwohner_inkar,Bruttoinlandsprodukt_je_Erwerbstätigen_inkar,Bruttoverdienst_inkar,Bruttoverdienst_im_Produzierenden_Gewerbe_inkar,Bruttowertschöpfung_je_Erwerbstätigen_inkar,Bruttowertschöpfung_je_Erwerbstätigen_Primärer_Sektor_inkar,Bruttowertschöpfung_je_Erwerbstätigen_Sekundärer_Sektor_inkar,Bruttowertschöpfung_je_Erwerbstätigen_Tertiärer_Sektor_inkar,Gewerbesteuer_inkar,Industriequote_inkar,Investitionen_im_Bergbau_und_Verarb._Gewerbe_inkar,Medianeinkommen_inkar,Mietpreise_inkar,Offene_Stellen_mit_Anforderungsniveau_Experte_inkar,Offene_Stellen_mit_Anforderungsniveau_Fachkraft_inkar,Offene_Stellen_mit_Anforderungsniveau_Helfer_inkar,Offene_Stellen_mit_Anforderungsniveau_Spezialist_inkar,Pendlersaldo_inkar,Personal_der_Kommunen_inkar,Schulabgänger_mit_Hauptschulabschluss_inkar,Schulabgänger_mit_allgemeiner_Hochschulreife_inkar,Schulabgänger_mit_mittlerem_Abschluss_inkar,Schulabgänger_ohne_Abschluss_inkar,Schuldnerquote_inkar,Schutzsuchende_an_Bevölkerung_inkar,Schutzsuchende_an_ausländischer_Bevölkerung_inkar,Schüler_inkar,Steuerkraft_inkar,Studierende_je_100_Einwohner_18_bis_25_Jahre_inkar,Umsatz_Bauhauptgewerbe_inkar,Umsatz_im_Bergbau_u._Verarb._Gewerbe_inkar,Umsatz_im_Handwerk_inkar,Umsatzsteuer_inkar,Unternehmensinsolvenzen_inkar
9565,2016,0.1,32.02,67.88,438.1,81.23,11.56,0.21,33.15,66.64,67.92,8.8,14.43,64.89,13.38,12.36,43.03,1.62,1.76,14.51,8.99,8.64,62.53,16.45,11.06,1305064,32.06,60.34,2638.16,2982.48,54.33,14.25,54.17,54.64,734.11,19.93,9.1,2939,5,5.7,62.91,15.65,15.74,-0.28,128.97,13.64,35.72,43.74,6.89,8,1.61,13.92,13.01,1049.73,0,117.92,248.26,119.47,53.31,6.76
9565,2017,0.12,33.77,66.11,392.6,87.24,12.11,0.19,33.14,66.66,67.71,9.21,14.71,64.8,13.87,12.45,43.38,1.66,1.78,13.95,8.94,8.84,62.09,16.58,11.16,1500609,36.8,67.67,2839.51,3027.29,60.97,19.99,68.26,58.03,680.92,20.27,3.8,3011,5,4.07,63.95,19.77,12.21,-1.9,129.96,10.94,34.5,47.42,7.14,8.08,1.66,13.67,12.8,1090.51,0,80.84,213.1,124.34,67.36,7.73
9565,2018,0.1,31.47,68.44,291,95.9,12.5,0.12,33.39,66.48,66.85,9.85,14.99,64.47,14.28,12.47,44.28,1.82,1.78,14.11,9.03,8.9,61.35,16.97,11.47,1496448,36.68,66.26,2861.46,2978.84,59.72,17.11,62.21,58.83,631.06,20.85,6.15,3092.68,5,4.17,70.34,14.95,10.78,-2.3,133.6,15.89,33.28,44.54,6.29,7.86,1.68,13.43,12.6,1079.85,0,73.14,188.45,124.54,87.44,3.85
9565,2019,0.11,32.14,67.75,333.61,99.01,13.3,0.17,33.99,65.85,65.92,10.28,15.72,63.95,15.02,12.13,,2.27,1.57,14.71,9.71,9.38,60.53,17.53,11.28,1563824,38.16,67.9,2954.46,3042.51,61.2,20.62,64.49,59.95,641.2,21.97,7.24,3175.06,5,10.63,61.69,17.64,10.03,-0.57,134.21,15.01,33.39,46.37,5.23,7.84,1.77,13.3,12.3,1140.48,0,82.47,184.11,,96.05,7.74
9565,2020,0.1,33.61,66.29,341.11,94.14,13.78,0.16,35.69,64.16,67.14,11.1,13.43,63.59,15.57,12.28,,2.32,1.6,11.88,10.2,9.83,59.08,17.73,12.06,1498245,36.49,66.39,2834.8,2980.95,60.13,20.9,64.26,58.39,542.44,22.45,,3151.66,6,9.54,57.24,21.55,11.66,-4,,13.13,36.15,47.66,3.06,,1.77,12.81,12.12,,0,,176.05,,104.76,4.01
9565,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,
9571,1995,,,,,,5.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,201.49,,,,,,,,,,,52.76,10.58,,8.54,,,,12.03,383.74,4.49,75.2,,,,
9571,1996,,,,,,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,199.91,,,,,,,,,,,51.47,11.7,,10.07,,,,12.31,366.24,5.07,79.17,,,,
9571,1997,,,,,,5.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,219.56,,,,,,,,,-27.06,,47.56,12.47,,12.79,,,,12.5,390.36,5.52,76.83,,,,
9571,1998,,,,,,5.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,238.46,,,,,,,,,-27.64,,49.18,12.39,,9.96,,,,12.53,430.07,5.09,75.25,,,18.78,
9571,1999,,,,,,5.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,212.21,,,,,,,,,-28.23,,47.92,11.7,,9.29,,,,12.53,434.71,5.29,76.5,,,19.6,
9571,2000,4.12,40.98,54.91,,,5.1,,,,,,,,,,,,,,,,,,,3422873,18.68,45.29,1966.35,2075.03,40.84,26.78,39.56,43.61,218.38,,,,,,,,,-26.29,,44.29,12.44,,11.72,,,,12.63,452.35,5.27,80.2,,,20.54,
9571,2001,4.31,38.71,56.98,,,5.1,,,,,,,,,,,,,,,,,,,3605786,19.63,47.74,2010.43,2121.43,43.13,31.02,39.74,47.26,219.3,,,,,,,,,-26.8,,43.91,12.43,,11.23,,,,12.67,441.6,5.73,88.47,,,20.19,
9571,2002,3.79,38.62,57.59,,,5.13,,,,,,,,,,,,,,,,,,,3633242,19.75,48.37,2048.23,2154.16,43.73,28.92,41.43,47.06,225,,,,,,,,,-28.78,,41.58,11.97,,12.52,,,,12.67,436.02,6.07,87.81,,,20.04,
9571,2003,3.25,39.26,57.49,,,5.1,,,,,,,,,,,,,,,,,,,3658169,19.85,49.86,2081.2,2207.21,45.01,26.26,43.26,48.29,260.16,,,,,,,,,-29.55,,41.18,12.32,,10.27,,,,12.58,425.71,6.55,88.31,,,19.82,
9571,2004,3.86,38.04,58.11,,,5.12,,,,,,,,,,,,,,,,,,,3727454,20.19,50.49,2092.94,2235.5,45.74,32.48,42.86,49.23,268.66,,,,,,,,,-29.87,,40.43,13.52,,11.11,5.7,,,12.42,442.39,7.14,87.75,,,19.63,
9571,2005,3,37.69,59.31,,,5.01,,,,,,,,,,,,,,,,,,,3758072,20.45,51.19,2080.8,2225.64,46.29,26,43.82,50.07,255.62,,,,,,,,,-31.41,,36.31,14.54,,9.74,6.04,,,12.53,442.8,8.01,92.14,,,20.7,
9571,2006,3.14,39.55,57.31,,,5.01,,,,,,,,,,,,,,,,,,,3866243,21.12,52.45,2102.24,2279.92,47.44,28.66,47.73,48.99,299.69,,,,,,,,,-32.08,95.05,37.28,14.39,,8.79,6,,,12.47,498.12,8.28,88.13,,,20.72,
9571,2007,3.53,38.06,58.42,,,4.99,,,,,,,,,,,,,,,,,,,3877272,21.27,51.7,2148.45,2338.96,46.5,32.34,44.7,49.07,370.23,,,,,,,,,-31.93,101.1,31.24,15.11,,8.47,5.92,0.19,3.79,12.35,589.06,8.21,101.14,,,24.27,5.63
9571,2008,3.47,38.72,57.81,,,4.95,0.77,50.59,48.63,,,,,,,,,0.48,,,,,,,4092890,22.56,53.73,2071.43,2355.01,48.31,33.85,46.93,50.6,355.37,21.6,,,,4.49,61.8,20.22,6.74,-32.97,103.9,28.74,16.36,,7.16,5.44,0.17,3.5,12.08,622.58,9.06,96.53,,,25.31,3.6
9571,2009,2.5,41.92,55.58,497.09,35.47,4.97,0.8,51.01,48.2,,,,,,,,,0.53,4.96,9.57,,,,,4143346,22.93,53.49,2063.56,2330.16,47.96,25.06,49.42,48.88,291.45,21.66,5.23,,,4.86,66.9,18.52,7.41,-32.5,105.3,26.08,18.28,,7.47,5.08,0.16,3.23,11.8,583.67,10.32,110.08,160.36,,26.74,5.33
9571,2010,2.93,44.31,52.76,569.04,44.4,5.09,0.79,50.61,48.58,,,,,,,17.7,,0.55,4.81,9.42,,,,,4484834,24.93,57.85,2136.02,2455.9,52.01,33.06,56.75,50.1,364.6,21.81,6.89,,2,5.12,67.06,18.09,7.17,-32.4,105.21,25.29,19.55,,6.21,5.43,0.17,3.33,11.41,603.12,10.91,110.33,184.83,105.65,26.96,4
9571,2011,3.46,43.31,53.22,581.03,47.88,4.16,0.83,50.66,48.53,,,,,,,18.41,,0.56,4.8,9.92,,,,,4698843,26.36,59.64,2182.86,2487.19,53.54,41.79,57.1,51.86,393.32,22.51,8.62,,3,4.76,66.2,21.25,6.16,-31.95,84.2,21.72,30.26,,4.29,5.33,0.19,4.45,10.9,643.28,13.25,106.43,195.76,114.93,29.03,4.65
9571,2012,2.84,43.52,53.64,593.82,46.76,4.55,0.82,50.34,48.84,68.79,4.35,16.25,68.19,5.98,14.74,19.26,,0.77,4.94,8.54,,,,,4792612,26.88,60.01,2246.38,2597.01,53.9,35.82,57.78,52.45,467.69,22.85,10.17,,3,4.2,69.16,18.37,7.6,-31.48,110.27,27.82,19.45,,5.56,5.5,0.21,4.69,10.67,698.18,12.85,111.43,184.2,116.84,31,3.6
9571,2013,3.18,43.38,53.44,652.58,48.19,5.21,0.9,49.45,49.65,70.93,4.7,14.13,70.77,6.4,12.92,18.17,1.58,0.76,4.86,8.18,5.31,64.46,18.83,9.74,4979346,27.83,61.46,2302.62,2649.59,55.26,42.89,58.85,53.53,403.89,23.19,8.96,,3,4.15,67.28,19.93,8.41,-29.56,131.91,22.63,18.62,,6.52,5.46,0.3,5.69,10.43,710.25,14.1,110.94,190.64,110.56,31.07,2.25
9571,2014,3.32,43.89,52.8,674.2,58.1,5.78,0.9,49.66,49.44,71.97,5.03,13.74,71.69,6.77,12.44,18.19,1.6,0.83,5.08,8.91,5.31,64.59,19.05,9.74,5128398,28.58,62.84,2369.34,2744.87,56.57,46.56,60.88,54.12,417.77,23.62,11.94,2700,3,3.74,66.03,21.4,8.73,-29.08,93.36,23.69,19.1,,5.1,5.56,0.42,7.18,10.18,733.86,15.31,122.8,193.28,111.21,31.84,3.15
9571,2015,2.5,43.37,54.13,586.71,59.8,7.01,0.94,49.53,49.53,72.23,5.29,13.73,71.92,7.12,12.66,18.17,1.63,0.8,4.95,9.02,5.33,64.39,20.57,9.69,5141450,28.36,63.09,2426.19,2811.9,56.75,36.27,60.26,55.6,471.22,23.55,10.9,2746,3,4.18,66.36,21.03,8.2,-30.02,86.31,20.42,21.98,,5.82,5.65,0.77,11.02,9.96,815.02,15.08,126.46,199.45,117.73,39.7,2.83
9571,2016,2.62,44.68,52.7,688.43,60.42,7.6,0.91,49.56,49.53,72.68,5.65,13.46,71.87,7.6,12.66,17.98,1.68,1,4.77,8.92,5.4,64.15,20.78,9.64,5393385,29.61,65.38,2461.38,2834.23,58.87,40.33,63.96,56.35,403.57,24.13,10.54,2800,3,4.53,66.15,20.86,8.24,-29.92,87.83,20.75,20.39,53.44,5.41,5.93,1.1,14.41,9.84,774.22,15.38,129.33,200.68,119.2,40.3,3.78
9571,2017,3.22,44.38,52.4,772.02,63.72,8.13,1.2,49.47,49.32,72.42,5.96,13.4,71.9,7.97,12.47,17.85,1.71,0.98,7.13,9.35,5.53,63.76,21.11,9.58,5569974,30.39,66.75,2531.34,2918.2,60.15,53.09,64.53,57.33,445.26,24.51,9.36,2865,4,3.7,67.77,20.72,7.7,-29.54,89.77,22.7,21.71,48.85,6.73,6.1,1.1,13.56,9.62,858.31,15.43,119.43,202.79,127.52,50.76,2.32
9571,2018,2.55,44.74,52.71,876.16,53.61,8.51,1.23,49.26,49.51,72,6.27,13.62,71.59,8.43,12.54,18.44,1.68,1,4.76,9.45,5.46,63.25,21.86,9.42,5773047,31.38,68.03,2587.02,2971.98,61.31,45.51,66.39,58.5,500.92,25.06,8.67,2945.69,4,4.11,63.65,24.57,7.73,-28.86,92.42,20.94,21.64,50.27,7.16,6.17,0.98,11.49,9.43,935.04,15.33,129.36,184.33,129.29,66.39,1.58
9571,2019,2.82,44.65,52.53,777.71,52.76,8.81,1.2,49.18,49.62,71.68,6.54,13.64,71.48,8.8,12.39,,1.67,1.05,4.68,9.71,5.53,63.37,21.86,9.21,5924386,32.09,69.25,2644.82,3021.24,62.42,53.32,67.32,59.3,452.67,25.49,10.06,3005.86,5,4.52,62.06,25.28,8.15,-28.42,93.18,22.48,19.18,50.74,7.6,6.07,0.9,10.24,9.26,942.21,15.3,135.52,179.49,,73.01,3.43
9571,2020,2.6,44.92,52.48,752.73,50.93,9.11,1.27,49.03,49.7,71.62,6.86,13.64,71.37,9.15,12.36,,1.71,1.08,4.7,9.71,5.71,63.4,21.45,9.41,5866882,31.66,68.87,2641.01,2993.91,62.38,50.52,67.35,59.32,395.36,25.25,,3016.85,5,4.5,61.3,26.61,7.59,-29.8,,16.63,23.42,52.35,7.6,,0.87,9.54,9.16,,15.94,,176.53,,79.47,3
9571,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,
9572,1995,,,,,,5.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,201.17,,,,,,,,,,,49.25,25.43,,7.16,,,,11.48,477.73,0,70.28,,,,
9572,1996,,,,,,5.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,211.3,,,,,,,,,,,49.73,23.86,,6.47,,,,11.69,455.89,0,73.03,,,,
9572,1997,,,,,,5.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,252.53,,,,,,,,,-56.39,,45.66,24.85,,9.17,,,,11.82,480.63,0,69.23,,,,
9572,1998,,,,,,5.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,308.12,,,,,,,,,-52.5,,48.05,23.31,,8.85,,,,11.96,540.39,0,65.13,,,17.13,
9572,1999,,,,,,5.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,309.86,,,,,,,,,-50.16,,40.8,28.8,,8.98,,,,11.94,563.53,0,66.8,,,17.87,
9572,2000,0.83,44.22,54.95,,,5.61,,,,,,,,,,,,,,,,,,,2692182,20.88,56.72,2174.13,2438.73,51.15,21.19,53.94,50.13,440.94,,,,,,,,,-47.54,,40.02,26.02,,11.16,,,,11.95,670.75,0,65.53,,,17.61,
9572,2001,0.92,37.52,61.56,,,5.65,,,,,,,,,,,,,,,,,,,2613379,20.14,54.05,2188.95,2413.56,48.83,23.56,43.94,53.3,338.73,,,,,,,,,-44.97,,45.42,26.73,,8.3,,,,11.84,600.5,0,72.69,,,17.25,
9572,2002,0.73,39,60.27,,,5.77,,,,,,,,,,,,,,,,,,,2851619,21.86,57.34,2229.33,2427.01,51.84,20.95,48.33,55.43,303.66,,,,,,,,,-43.41,,38.7,30.12,,8.58,,,,11.79,566.27,0,76.22,,,17.06,
9572,2003,0.63,41.33,58.04,,,5.88,,,,,,,,,,,,,,,,,,,2914860,22.31,59.39,2284.49,2533.62,53.61,19.04,52.15,55.82,404.2,,,,,,,,,-41.14,,41.85,25.73,,10.29,,,,11.86,616.21,0,71.56,,,16.87,
9572,2004,0.73,39.57,59.7,,,5.85,,,,,,,,,,,,,,,,,,,2953563,22.61,58.91,2330.74,2625.6,53.36,23.34,50.81,56.12,274.62,,,,,,,,,-37.92,,36.76,29.93,,7.93,5.3,,,11.78,567.55,0,80.08,,,15.74,
9572,2005,0.54,41.28,58.18,,,5.82,,,,,,,,,,,,,,,,,,,3130219,23.99,61.11,2323.33,2633.8,55.27,18.13,55.83,55.94,386.22,,,,,,,,,-36.09,,30.26,31.23,,6.69,5.5,,,11.61,639.68,0,82.88,,,18.41,
9572,2006,0.58,40.89,58.53,,,5.92,,,,,,,,,,,,,,,,,,,3215307,24.58,60.99,2362.03,2744.42,55.16,21.03,55.96,55.49,327.88,,,,,,,,,-34.93,75.01,30.97,31.55,,5.94,5.45,,,11.78,650.43,0,72.77,,,18.26,
9572,2007,0.58,42.1,57.32,,,5.84,,,,,,,,,,,,,,,,,,,3444355,26.32,63.48,2415.07,2813.18,57.08,22.7,59.76,56.09,484.23,,,,,,,,,-32.31,76.64,27.97,33.04,,7.71,5.42,0.29,5.03,11.32,803.98,0,85.7,,,18.54,4.98
9572,2008,0.64,36.81,62.55,,,5.78,0.39,53.8,45.81,,,,,,,,,2.86,,,,,,,3362564,25.65,60.11,2478.08,2809.45,54.05,24.38,49.85,57.61,482.11,23.88,,,,9.43,59.14,18.86,10.57,-29.69,76.13,25.28,32.74,,4.77,4.97,0.27,4.75,10.94,865.45,0,74.33,,,20.95,4.21
9572,2009,0.49,36.23,63.29,490.69,45.29,5.62,0.39,53.52,46.09,,,,,,,,,2.52,8.41,31.85,,,,,3249162,24.79,58.1,2388.28,2600.26,52.09,18.02,49.09,54.8,398.34,23.94,5.9,,,29.08,47.39,12.42,10.78,-28.89,79.43,23.27,36.14,,4.97,4.55,0.28,4.95,10.81,809.23,0,80.67,115.03,,25.58,4.65
9572,2010,0.52,41.34,58.14,456.8,52.89,5.75,0.41,53.44,46.17,,,,,,,11.86,,2.46,8.23,31.26,,,,,3633446,27.64,65.66,2489.54,2806.98,59.03,22.31,64.15,56.65,415.74,23.9,7.7,,4,17.39,55.5,17.14,7.67,-29.43,78.21,24.23,36.03,,5.15,4.73,0.25,4.44,10.53,776.32,0,76.92,129.77,85.03,24.56,3.34
9572,2011,0.59,39.88,59.52,452.64,53.55,5.17,0.4,53.78,45.82,,,,,,,11.74,,2.38,9.17,31,,,,,3792817,29.01,67.12,2573.27,2882.51,60.26,27.05,63.29,59.08,579.11,25.12,9.66,,4,12.48,54.58,21.05,9.36,-27.79,79.62,18.27,50.59,,3.34,4.58,0.25,4.81,10.41,895.52,0,66.04,138.68,90.49,26.35,2.62
9572,2012,0.46,38.19,61.34,458.89,48.9,5.62,0.41,54.02,45.56,60.61,13.47,12.36,60.26,17.27,11.61,11.3,,2.2,9.16,30.73,,,,,4027812,30.69,68.94,2680.84,2971.3,61.92,22.55,61.93,62.74,374.37,26.2,7,,4,12.81,58.2,21.12,7.64,-25.07,83.9,24.34,37.75,,3.72,4.64,0.27,4.88,10.35,869.84,0,83.29,131.94,87.68,30.92,4.82
9572,2013,0.52,36.28,63.2,564.04,47.87,5.99,0.39,53.63,45.98,62.05,14.02,11.46,62.32,17.71,10.47,10.95,4.52,2.24,9.03,30.32,10.93,63.93,12.22,11.66,4190709,31.74,71.28,2725.03,3032.59,64.09,26.29,61.24,66.66,680.54,26.75,8.96,,5,9.29,62.84,19.13,8.74,-23.7,84.46,22.75,37.6,,2.41,4.63,0.31,5.12,10.15,1011.44,0,81.97,126.99,86.27,30.95,3.06
9572,2014,0.51,37.31,62.17,631.77,50.94,6.48,0.42,53.46,46.12,61.76,14.92,11.22,62.61,18.04,10.32,10.92,4.72,2.35,8.87,30,11.34,63.8,12.19,11.73,4540893,34.19,75.35,2852.86,3213.91,67.83,28.56,67.36,68.91,549.52,27.23,12.72,3590,5,9.81,64.61,16.42,9.38,-22.98,89.59,19.45,37.88,,3.54,4.76,0.36,5.57,10.12,1025.45,0,86.77,129.58,88.8,31.6,5.27
9572,2015,0.37,37.75,61.88,589.22,49.15,7.48,0.44,53.49,46.07,61.04,15.84,12.07,62.62,18.52,10.83,10.69,4.74,2.55,9,29.75,11.6,63.01,12.38,12.09,4764450,35.52,75.81,2967.33,3310.17,68.19,21.27,68.3,69.02,447.14,28.07,4.3,3718,5,9.59,64.72,18.21,7.64,-20.11,88.72,18.73,34.4,,3.36,4.81,0.68,9.07,10.03,1018.89,0,103.27,125.85,88.34,42.51,5.23
9572,2016,0.4,36.52,63.08,758.41,47.77,7.96,0.41,53.48,46.11,59.88,16.61,12.4,62.3,19.04,10.72,10.42,4.68,2.65,9.6,28.71,11.59,62.55,12.75,12.21,5076637,37.71,77.85,3075.44,3391.88,70.09,25.46,69.4,71.3,692.58,29.41,13.63,3798,6,8.29,64.68,18.29,8.74,-17.41,90.24,18.79,35.32,40.71,5.18,4.93,0.98,12.27,10.02,1124.73,0,108.42,128.75,88.53,43.21,3.92
9572,2017,0.5,36.03,63.47,641.87,47.5,8.24,0.41,53.51,46.08,58.71,17.65,12.33,62.12,19.46,10.69,9.58,4.77,2.65,9.65,28.48,11.56,62.86,12.7,11.99,5108369,37.75,76.67,3216.81,3587.14,69.09,32.15,67.46,70.69,614.59,30.85,12.35,3953,6,11,63.65,18.55,6.9,-14.1,93.84,17.99,35.52,42.91,3.58,4.99,0.93,11.29,9.96,1216.17,0,101.02,130.91,91.03,54.47,5.02
9572,2018,0.4,35.48,64.12,685.84,44.82,8.77,0.47,53.49,46.04,57.78,18.78,12.38,61.54,20.1,10.82,9.36,4.87,3.18,9.83,28.31,11.52,62.58,12.87,12.17,5248229,38.51,76.49,3322.76,3820.69,68.93,26.6,65.93,71.43,559.84,31.89,14.43,4106.26,7,7.83,66.2,19.52,6.44,-12.45,94.66,18.06,36.03,39.27,6.64,4.99,0.96,10.91,9.97,1193.63,0,98.18,126.29,92.7,77.6,2.61
9572,2019,0.44,33.44,66.12,689.96,,9.01,0.48,51.25,48.27,58.09,19.12,12.24,61.16,20.78,10.67,,5.09,3.63,12,27.11,11.77,61.91,12.96,12.48,5346646,38.95,79.31,3342.62,3757.19,71.48,30.1,68.68,73.68,504.53,30.88,,4194.32,6,6.58,69.43,16.83,7.16,-13.03,97.62,15.4,38.33,41.67,4.6,4.91,0.94,10.39,10.04,1229.13,0,104.12,,,84.99,2.94
9572,2020,0.41,28.37,71.21,673.96,49.46,9.03,0.49,49.38,50.12,58.32,19.54,12.26,61.25,21.31,10.45,,5.17,3.81,12.36,26.1,11.93,61.42,13.13,12.67,4928832,35.69,73.59,3264.54,3605.1,66.65,26.83,56.01,72.8,304.57,29.7,,4176.39,7,5.75,66.67,20.2,7.22,-13.49,,19.04,36.27,40.52,4.17,,0.95,10.55,10.17,,0,,90.14,,92.31,2.67
9572,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,
9573,1995,,,,,,7.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,139.8,,,,,,,,,,,41.36,25.81,,7.83,,,,10.12,477.3,0,79.33,,,,
9573,1996,,,,,,7.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,143.26,,,,,,,,,,,41.12,27.49,,5.27,,,,10.18,448.31,0,73.83,,,,
9573,1997,,,,,,7.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.89,,,,,,,,,-101.43,,45.8,24.21,,8.29,,,,10.22,428.34,0,71.15,,,,
9573,1998,,,,,,7.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.3,,,,,,,,,-97.94,,41.27,24.28,,7.75,,,,10.34,455.09,0,71.2,,,13.47,
9573,1999,,,,,,5.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.01,,,,,,,,,-95.01,,42.37,26.42,,7.52,,,,10.51,485.79,0,77.56,,,14.18,
9573,2000,1.27,28.37,70.37,,,4.37,,,,,,,,,,,,,,,,,,,1657163,14.68,50.07,1974.03,2132.34,45.15,21.12,35.33,52.05,144.53,,,,,,,,,-93.9,,37.49,26.82,,9.99,,,,10.68,530.01,0,72.84,,,15.3,
9573,2001,1.26,28.21,70.53,,,4.44,,,,,,,,,,,,,,,,,,,1774671,15.63,52.73,1970.39,2114.44,47.63,23.77,37.29,54.67,116.95,,,,,,,,,-92.25,,43.68,22.71,,9.04,,,,10.6,507.9,0,83.45,,,15,
9573,2002,1.12,28,70.88,,,4.55,,,,,,,,,,,,,,,,,,,1757143,15.44,51.97,2031.27,2153.41,46.98,22.12,37.36,53.35,119.64,,,,,,,,,-101.49,,42.6,27.14,,8.57,,,,10.52,494.84,0,92.35,,,14.88,
9573,2003,1.04,28.27,70.69,,,4.78,,,,,,,,,,,,,,,,,,,1740990,15.2,54.29,2009.52,2164.18,49.01,21.41,39.48,55.4,131.87,,,,,,,,,-104.21,,39.98,27.7,,8.33,,,,10.61,493.59,0,89.37,,,14.65,
9573,2004,1.2,28.07,70.72,,,4.71,,,,,,,,,,,,,,,,,,,1770845,15.49,54.79,1994.65,2194.57,49.64,25.86,41.19,54.97,242.84,,,,,,,,,-107.34,,40.36,24.92,,8.41,5.71,,,10.6,542.79,0,101.43,,,14.7,
9573,2005,0.89,28.81,70.3,,,4.51,,,,,,,,,,,,,,,,,,,1819938,15.96,56.14,1971.42,2167.13,50.78,20.05,43.62,55.59,189.19,,,,,,,,,-108.72,,40.33,26.7,,7.36,6.01,,,10.61,522.01,0,92.84,,,15.01,
9573,2006,0.92,29.19,69.89,,,4.59,,,,,,,,,,,,,,,,,,,1868995,16.37,59.89,2024.28,2201.39,54.16,22.39,46.61,59.28,178.01,,,,,,,,,-110.54,63.22,35.24,25.79,,6.4,6.23,,,10.49,553.44,0,87.93,,,15.71,
9573,2007,0.98,29.31,69.71,,,4.66,,,,,,,,,,,,,,,,,,,1942234,16.97,61.13,2059.83,2237.94,54.97,25.01,47.55,59.92,166.43,,,,,,,,,-111.08,64.03,36.59,26.82,,4.79,6.22,0.19,4.03,10.29,613.06,0,110.94,,,17.16,5.89
9573,2008,0.93,28.87,70.2,,,4.55,0.78,41.32,57.9,,,,,,,,,1.63,,,,,,,2113170,18.46,65.48,1992.89,2240.28,58.87,25.88,49.54,65,218.35,10.87,,,,5.58,67.44,16.74,9.3,-110.97,63.23,33.86,29.04,,4.72,5.75,0.2,4.32,9.95,693.12,0,90,,,18.36,5.46
9573,2009,0.69,27.56,71.75,254.11,75.17,4.57,0.77,40.22,59.01,,,,,,,,,1.66,7.7,9.68,,,,,1996153,17.44,61.2,1988.82,2177.12,54.87,18.79,43.77,62.07,250.31,10.68,6.81,,,10.44,61.54,11.54,15.93,-108.81,65.95,29.67,36.31,,4.77,5.3,0.17,3.73,9.69,678.4,0,104.81,196.83,,18.33,8.02
9573,2010,0.83,30.3,68.87,314.53,83.93,4.79,0.8,39.28,59.92,,,,,,,20.3,,1.86,8.07,8.83,,,,,2114116,18.41,63.82,2065.47,2243.55,57.38,24.75,50.04,62.4,223.75,10.75,4.61,,4,5.39,68.14,15.69,10.29,-102.76,67.24,27.61,34.04,,4.32,5.54,0.11,2.27,9.47,637.47,0,91.85,219.01,79.34,18.62,6.6
